model,layer,category,pearson_r,pearson_p,pearson_ci_low,pearson_ci_high,spearman_r,spearman_p,n
Guard-Gen-0.6B,5,loyalty-betrayal_virtue,-0.0622808110739337,0.0101028659943624,-0.1094305921893561,-0.0148513897466206,-0.0530998178684862,0.0283421459230173,1705
Guard-Gen-0.6B,5,overall,0.0902955126095866,2.9760243862331304e-33,0.0756367441369035,0.1049152609278696,0.1427721926510202,5.853593966182117e-81,17635
Guard-Gen-0.6B,5,sanctity-degradation_vice,0.0867247773151404,0.0001805487316187,0.0414363422497734,0.1316575788054369,0.1203180479270714,1.945500405682597e-07,1860
Guard-Gen-0.6B,5,sanctity-degradation_virtue,-0.043030690028774,0.1032290567886579,-0.0945684510436443,0.0087371083867667,-0.001164038171384,0.964858986577489,1435
Guard-Gen-0.6B,6,authority-subversion_vice,0.184165460180582,7.138865159967252e-16,0.140228769412943,0.2273782758950017,0.2284823709278584,8.54010060267021e-24,1889
Guard-Gen-0.6B,6,authority-subversion_virtue,0.0903671749517118,0.0004560430266347,0.0399523418550448,0.1403230775157867,0.1663836836390064,8.811631358744271e-11,1501
Guard-Gen-0.6B,6,care-harm_vice,0.2080956591312353,1.6142122998600513e-20,0.1652317234322752,0.2501749388106374,0.2220991276480583,3.222897066272491e-23,1950
Guard-Gen-0.6B,6,care-harm_virtue,-0.1079752467109306,5.594368911621891e-06,-0.1539111696668606,-0.0615735949236179,0.0419130527482034,0.0786838141267636,1761
Guard-Gen-0.6B,6,fairness-cheating_vice,0.2224914753929076,2.6907494667028856e-23,0.1798777794374779,0.2642716592224907,0.2599190123032303,1.782127037570859e-31,1950
Guard-Gen-0.6B,6,fairness-cheating_virtue,-0.0696145340218034,0.0048735602647114,-0.1177111871115045,-0.0211920429655039,-0.0139753913622812,0.572400820431544,1634
Guard-Gen-0.6B,6,loyalty-betrayal_vice,0.2129871562898535,1.933763432455227e-21,0.1702061289265407,0.2549668092939353,0.2887053638080648,9.552272594149151e-39,1950
Guard-Gen-0.6B,6,loyalty-betrayal_virtue,-0.0623207335222006,0.0100547539507916,-0.1094701900858505,-0.0148914588894878,-0.0464899635699006,0.0549492862467537,1705
Guard-Gen-0.6B,6,overall,0.0915569720031096,3.8195078533843642e-34,0.0769013206556289,0.1061730672200905,0.1442004540518539,1.4479376549750486e-82,17635
Guard-Gen-0.6B,6,sanctity-degradation_vice,0.0869694281944315,0.0001730727106914,0.0416824266440588,0.1318998081648825,0.1214462082169658,1.491276874720234e-07,1860
Guard-Gen-0.6B,6,sanctity-degradation_virtue,-0.0428441941599033,0.1047330500154025,-0.0943832783901771,0.0089239341494933,0.0001612639916611,0.9951300769186062,1435
Guard-Gen-0.6B,7,authority-subversion_vice,0.1846633364182837,5.951104377114698e-16,0.1407340023542335,0.227866976185766,0.2301724439127938,3.9180039912472174e-24,1889
Guard-Gen-0.6B,7,authority-subversion_virtue,0.0908381859218778,0.0004256053890309,0.0404264842151605,0.1407886046595773,0.1694098942943544,3.955444414379894e-11,1501
Guard-Gen-0.6B,7,care-harm_vice,0.208355024766399,1.4443459407369246e-20,0.1654954304388317,0.2504290736297314,0.2245380094242689,1.0438430918206357e-23,1950
Guard-Gen-0.6B,7,care-harm_virtue,-0.1059332869490375,8.397294612207e-06,-0.1518938729864554,-0.0595155781517221,0.0525762318880466,0.0273642193975153,1761
Guard-Gen-0.6B,7,fairness-cheating_vice,0.2228189666468032,2.3138787376262753e-23,0.1802111833445797,0.2645921387885366,0.2632833343268774,2.7935368327082286e-32,1950
Guard-Gen-0.6B,7,fairness-cheating_virtue,-0.0692353474916567,0.0051118005442201,-0.1173354267041409,-0.0208111880291328,-0.0069067462503113,0.7802605876597013,1634
Guard-Gen-0.6B,7,loyalty-betrayal_vice,0.2134470950484973,1.57968373557503e-21,0.1706739755821092,0.2554172743046466,0.2893553507697235,6.393203067544685e-39,1950
Guard-Gen-0.6B,7,loyalty-betrayal_virtue,-0.0623438795293917,0.0100269532856279,-0.1094931478577491,-0.0149146900161914,-0.0384319185129909,0.1126623434716846,1705
Guard-Gen-0.6B,7,overall,0.0932356596537016,2.3780039367434624e-35,0.0785842295497865,0.1078468209681036,0.1455933568473564,3.783333997683253e-84,17635
Guard-Gen-0.6B,7,sanctity-degradation_vice,0.0872703864206905,0.0001642749765466,0.0419851558513981,0.1321977801887643,0.1222457861066215,1.2333495251405966e-07,1860
Guard-Gen-0.6B,7,sanctity-degradation_virtue,-0.0428593497489648,0.1046101828001115,-0.0943983265812522,0.0089087518865187,0.003959910810172,0.8808618094467242,1435
Guard-Gen-0.6B,8,authority-subversion_vice,0.1847562291628133,5.752112998466336e-16,0.1408282702304462,0.2279581544912271,0.2320403166042399,1.6439730134949447e-24,1889
Guard-Gen-0.6B,8,authority-subversion_virtue,0.0909217189614299,0.0004204092812148,0.0405105749719963,0.1408711628454046,0.1701691500339381,3.2278945012909506e-11,1501
Guard-Gen-0.6B,8,care-harm_vice,0.2088096512964887,1.1881533904393586e-20,0.1659576814868437,0.2508745173859631,0.2264774052390217,4.2184053575172876e-24,1950
Guard-Gen-0.6B,8,care-harm_virtue,-0.104645571647352,1.0807993382256548e-05,-0.1506215139888846,-0.0582179397165715,0.0543930725967963,0.0224518918127059,1761
Guard-Gen-0.6B,8,fairness-cheating_vice,0.2229156653290533,2.212945421461727e-23,0.1803096297343016,0.2646867653580593,0.2648943552719776,1.139258188204924e-32,1950
Guard-Gen-0.6B,8,fairness-cheating_virtue,-0.0687746878197179,0.0054153503621146,-0.1168789107716716,-0.0203485203794017,-0.0053756346183903,0.828104464809449,1634
Guard-Gen-0.6B,8,loyalty-betrayal_vice,0.2138416679494863,1.3275702070069026e-21,0.1710753478908608,0.2558037053327943,0.2916577882791671,1.5285782955236105e-39,1950
Guard-Gen-0.6B,8,loyalty-betrayal_virtue,-0.0623295902837639,0.0100441080055069,-0.1094789748255932,-0.0149003482157709,-0.0342456768456417,0.1575270166043719,1705
Guard-Gen-0.6B,8,overall,0.0938744593506832,8.158001688581343e-36,0.0792246575139798,0.1084837213857539,0.1465522732612088,3.012973493893632e-85,17635
Guard-Gen-0.6B,8,sanctity-degradation_vice,0.0872706053877352,0.0001642687314672,0.0419853761099759,0.132197996980193,0.1248830011543876,6.536627755843318e-08,1860
Guard-Gen-0.6B,8,sanctity-degradation_virtue,-0.0424682366902889,0.1078177529603852,-0.0940099775525063,0.0093005456667943,0.0039246710419801,0.8819142340322053,1435
Guard-Gen-0.6B,9,authority-subversion_vice,0.1851778741875602,4.928191721570005e-16,0.1412561670631497,0.2283720080626708,0.2354659583769979,3.2770816522293708e-25,1889
Guard-Gen-0.6B,9,authority-subversion_virtue,0.0912581004190891,0.0004000781254793,0.0408492095445431,0.1412036116071173,0.1715291282138231,2.2376627125303622e-11,1501
Guard-Gen-0.6B,9,care-harm_vice,0.2091734710273521,1.0159424869938684e-20,0.1663276163851008,0.2512309756722631,0.2294092050541898,1.0551362402179702e-24,1950
Guard-Gen-0.6B,9,care-harm_virtue,-0.1012828215188239,2.060836520633973e-05,-0.147298147044936,-0.0548300158679068,0.0540376370215257,0.0233476926272298,1761
Guard-Gen-0.6B,9,fairness-cheating_vice,0.2231142263488388,2.019147248777469e-23,0.1805117821716377,0.2648810689810072,0.2674916435756994,2.6480400711729708e-33,1950
Guard-Gen-0.6B,9,fairness-cheating_virtue,-0.0680810034339752,0.0059031857741278,-0.1161914278804902,-0.0196518514102901,0.003810732987657,0.8776704135680717,1634
Guard-Gen-0.6B,9,loyalty-betrayal_vice,0.2143862520368186,1.0437339256961616e-21,0.1716293397437238,0.2563370300939822,0.2940850686254226,3.333456208833203e-40,1950
Guard-Gen-0.6B,9,loyalty-betrayal_virtue,-0.0624385729584265,0.0099139280405525,-0.1095870706670049,-0.0150097322138681,-0.0311587135217305,0.1984558995061292,1705
Guard-Gen-0.6B,9,overall,0.0956513299775811,4.003172943303664e-37,0.0810061208959961,0.1102552459451085,0.1479418165281232,7.470263830751463e-87,17635
Guard-Gen-0.6B,9,sanctity-degradation_vice,0.0879684792441382,0.0001454598097639,0.042687388598412,0.1328889150552677,0.1285596445117262,2.6387340457835373e-08,1860
Guard-Gen-0.6B,9,sanctity-degradation_virtue,-0.0424403526917318,0.1080493717160392,-0.0939822900135832,0.0093284775897121,0.0073876051529027,0.7797746441477766,1435
Guard-Gen-0.6B,10,authority-subversion_vice,0.186200119636613,3.382595026115769e-16,0.1422936376619827,0.2293752989454579,0.2371115231374982,1.4963188735581194e-25,1889
Guard-Gen-0.6B,10,authority-subversion_virtue,0.0922145008858731,0.0003471743441259,0.0418120793461945,0.1421487690834311,0.1723899934786036,1.7717456058971227e-11,1501
Guard-Gen-0.6B,10,care-harm_vice,0.2103232744977554,6.181886078918855e-21,0.1674968253162626,0.2523574392922016,0.2328825982803201,1.9922185221498804e-25,1950
Guard-Gen-0.6B,10,care-harm_virtue,-0.0959275958952664,5.531022435383936e-05,-0.1420034939975839,-0.049436907806433,0.0586230924869127,0.0138764964439435,1761
Guard-Gen-0.6B,10,fairness-cheating_vice,0.2233783305682069,1.7871753704085805e-23,0.1807806688805981,0.2651395052195751,0.2684764447895881,1.5163712067508017e-33,1950
Guard-Gen-0.6B,10,fairness-cheating_virtue,-0.0667057224767502,0.0069889363529005,-0.1148283055372745,-0.018270792323016,0.0102078180764851,0.6801025368400533,1634
Guard-Gen-0.6B,10,loyalty-betrayal_vice,0.215379762173572,6.718437986879077e-22,0.1726400825769081,0.2573099335154784,0.2929673276292778,6.733813981572739e-40,1950
Guard-Gen-0.6B,10,loyalty-betrayal_virtue,-0.0626476838273744,0.009668343468049,-0.1097944767989161,-0.0152196163023466,-0.0252029181063948,0.2983064741731565,1705
Guard-Gen-0.6B,10,overall,0.0982290340548964,4.5630042730345065e-39,0.0835906540203265,0.1128250295529591,0.1492374555830675,2.3013967799407296e-88,17635
Guard-Gen-0.6B,10,sanctity-degradation_vice,0.0885659650259761,0.0001309858078205,0.0432884532059114,0.1334804109466111,0.131283298453295,1.3254279468725824e-08,1860
Guard-Gen-0.6B,10,sanctity-degradation_virtue,-0.0418451531872634,0.1130878536567783,-0.0933912650346499,0.0099246808003534,0.0115199606642311,0.6628176119326967,1435
Guard-Gen-0.6B,11,authority-subversion_vice,0.1869816252770033,2.5331970031276343e-16,0.1430868479869559,0.2301422519623586,0.2389763763998009,6.109892260678367e-26,1889
Guard-Gen-0.6B,11,authority-subversion_virtue,0.0928468161419165,0.0003158681954447,0.0424487231567496,0.1427736011447899,0.1729345164997792,1.5275647579585282e-11,1501
Guard-Gen-0.6B,11,care-harm_vice,0.2112445379405545,4.143259922542952e-21,0.1684337240457618,0.2532599198101332,0.2339283419517959,1.199592073635427e-25,1950
Guard-Gen-0.6B,11,care-harm_virtue,-0.0934021900594377,8.660187775778741e-05,-0.1395057376988671,-0.0468945777874565,0.058945825436026,0.0133604648414412,1761
Guard-Gen-0.6B,11,fairness-cheating_vice,0.2236795974911776,1.5546240550205646e-23,0.1810873990231171,0.2654342992814337,0.269529675556462,8.33179038572987e-34,1950
Guard-Gen-0.6B,11,fairness-cheating_virtue,-0.0665722514235161,0.00710330804325,-0.1146960048298609,-0.0181367703403705,0.0132041904462911,0.5937811551089572,1634
Guard-Gen-0.6B,11,loyalty-betrayal_vice,0.216247842044077,4.563748132528349e-22,0.1735232932092971,0.2581599386812247,0.2941547912714639,3.190077185266602e-40,1950
Guard-Gen-0.6B,11,loyalty-betrayal_virtue,-0.0626457877482411,0.0096705457022778,-0.1097925961956565,-0.0152177131933928,-0.0238455031351087,0.3250968917740509,1705
Guard-Gen-0.6B,11,overall,0.0992119501159031,8.027579943395749e-40,0.0845762259645102,0.1138048740023523,0.1498169895501927,4.8032493813909344e-89,17635
Guard-Gen-0.6B,11,sanctity-degradation_vice,0.0891107341770543,0.0001189808757434,0.0438365139882804,0.1340196908132803,0.1326822114277716,9.255009681127964e-09,1860
Guard-Gen-0.6B,11,sanctity-degradation_virtue,-0.0415055042623476,0.1160448674616757,-0.0930539820100654,0.0102648859930936,0.0132277561718773,0.6166026260910566,1435
Guard-Gen-0.6B,12,authority-subversion_vice,0.186845054921019,2.6647360869509623e-16,0.1429482281374572,0.2300082285850813,0.2384582699337804,7.842285581081123e-26,1889
Guard-Gen-0.6B,12,authority-subversion_virtue,0.0930430886961179,0.0003067008704102,0.0426463476314116,0.1429675427997488,0.1743384762274548,1.0399046345331274e-11,1501
Guard-Gen-0.6B,12,care-harm_vice,0.2108839735872933,4.846772984940337e-21,0.1680670311366164,0.2529067154332395,0.2353812609831171,5.904084249314896e-26,1950
Guard-Gen-0.6B,12,care-harm_virtue,-0.0905372300438582,0.0001421216685319,-0.136671434364627,-0.0440111473467782,0.0654071712185149,0.0060371690635526,1761
Guard-Gen-0.6B,12,fairness-cheating_vice,0.2233083302373177,1.845956944910775e-23,0.1807094003395447,0.2650710077608363,0.2700645138895828,6.140853581063955e-34,1950
Guard-Gen-0.6B,12,fairness-cheating_virtue,-0.0661902577996743,0.0074399743784019,-0.1143173512964374,-0.0177532095777125,0.0168675663291721,0.4956434906236583,1634
Guard-Gen-0.6B,12,loyalty-betrayal_vice,0.2163807939932823,4.300662099873383e-22,0.1736585685999777,0.2582901166447099,0.2951012892188357,1.7541824533961155e-40,1950
Guard-Gen-0.6B,12,loyalty-betrayal_virtue,-0.0624519768328698,0.0098980212532687,-0.1096003653920356,-0.0150231855258286,-0.0200054542401173,0.4090679654519206,1705
Guard-Gen-0.6B,12,overall,0.0997531075218215,3.060964749307349e-40,0.0851188578260011,0.114344328174694,0.1502710777583557,1.401044352349067e-89,17635
Guard-Gen-0.6B,12,sanctity-degradation_vice,0.088933948015264,0.0001227581444816,0.0436586566535684,0.1338446889259127,0.1348280107713466,5.296181436158253e-09,1860
Guard-Gen-0.6B,12,sanctity-degradation_virtue,-0.041186769334555,0.1188746903186812,-0.0927374565406856,0.0105841320359278,0.0149507032435976,0.5714674944357501,1435
Guard-Gen-0.6B,13,authority-subversion_vice,0.1869267653481586,2.5852490630602013e-16,0.1430311645753647,0.2300884153444587,0.241378950904149,1.905108214129632e-26,1889
Guard-Gen-0.6B,13,authority-subversion_virtue,0.0930439456493212,0.0003066613959341,0.0426472104959341,0.1429683895675161,0.1757707736216038,7.001531003598366e-12,1501
Guard-Gen-0.6B,13,care-harm_vice,0.2107792799209663,5.0723116650340065e-21,0.1679605601991421,0.2528041567152884,0.2385531090815526,1.235179639804393e-26,1950
Guard-Gen-0.6B,13,care-harm_virtue,-0.0915324654817016,0.000119845254549,-0.1376561058508957,-0.0450127112182812,0.0625252373800519,0.0086768379806169,1761
Guard-Gen-0.6B,13,fairness-cheating_vice,0.2233446537526431,1.8152200031178524e-23,0.1807463818795117,0.2651065514810388,0.2715472585726255,2.6260153440201164e-34,1950
Guard-Gen-0.6B,13,fairness-cheating_virtue,-0.0656915420540129,0.0079010049483067,-0.1138229751940977,-0.0172524692931396,0.0188904842560914,0.445410110723398,1634
Guard-Gen-0.6B,13,loyalty-betrayal_vice,0.216586325172499,3.9231820057898243e-22,0.1738676947733183,0.258491356508575,0.2976065805977389,3.5632640729960557e-41,1950
Guard-Gen-0.6B,13,loyalty-betrayal_virtue,-0.062375685646936,0.0099888625432285,-0.1095246952294512,-0.0149466131843578,-0.0178505618585664,0.4613673394125812,1705
Guard-Gen-0.6B,13,overall,0.0994808908815155,4.97480522753029e-40,0.0848458984100422,0.1140729693819748,0.1511382355211358,1.3180595478016826e-90,17635
Guard-Gen-0.6B,13,sanctity-degradation_vice,0.0889492050516469,0.0001224277564686,0.0436740060213912,0.1338597920859073,0.1389619975089278,1.7625225807058873e-09,1860
Guard-Gen-0.6B,13,sanctity-degradation_virtue,-0.0409237724920406,0.1212501037014555,-0.0924762749366243,0.0108475426666487,0.0185242798893905,0.4831943091938332,1435
Guard-Gen-0.6B,14,authority-subversion_vice,0.1867883970308732,2.7212605592289337e-16,0.1428907204951802,0.2299526268598356,0.2411500190400817,2.130033680569283e-26,1889
Guard-Gen-0.6B,14,authority-subversion_virtue,0.0930666280962628,0.0003056182835176,0.042670049435212,0.1429908023925265,0.1769763175831566,5.005815016334976e-12,1501
Guard-Gen-0.6B,14,care-harm_vice,0.2111865425573528,4.2491875796134975e-21,0.1683747421083444,0.2532031090066509,0.2385744678428146,1.2221401504650643e-26,1950
Guard-Gen-0.6B,14,care-harm_virtue,-0.0895534873989681,0.0001679268538008,-0.1356980440812898,-0.0430212412500869,0.0627857503400641,0.0084016443832581,1761
Guard-Gen-0.6B,14,fairness-cheating_vice,0.2232332261375273,1.911152587291267e-23,0.1806329360610319,0.2649975156398349,0.2711752527154532,3.2514406676031673e-34,1950
Guard-Gen-0.6B,14,fairness-cheating_virtue,-0.0654264873265055,0.0081562936048585,-0.1135602171756061,-0.0169863484631274,0.0200626195599795,0.4176830147667237,1634
Guard-Gen-0.6B,14,loyalty-betrayal_vice,0.2168371366047243,3.506684337269069e-22,0.1741228984270464,0.2587369262852476,0.2978019469256707,3.1446792270645977e-41,1950
Guard-Gen-0.6B,14,loyalty-betrayal_virtue,-0.0623561786273068,0.0100122086880543,-0.109505346912577,-0.0149270343649104,-0.0177849196462266,0.463016961180561,1705
Guard-Gen-0.6B,14,overall,0.100088330186818,1.6800548099337127e-40,0.0854549982042355,0.1146784914470425,0.1513239218450901,7.930945051816813e-91,17635
Guard-Gen-0.6B,14,sanctity-degradation_vice,0.0891104536197469,0.0001189867825136,0.043836231728762,0.1340194130898118,0.1396068363460627,1.4801806271894232e-09,1860
Guard-Gen-0.6B,14,sanctity-degradation_virtue,-0.0408439455677233,0.1219783990085338,-0.0923969975846996,0.0109274937658953,0.018693672262056,0.4792017107694766,1435
Guard-Gen-0.6B,15,authority-subversion_vice,0.1870744821848823,2.4474351029758966e-16,0.1431810993698914,0.2302333761936061,0.2465826889630787,1.4604475404070027e-27,1889
Guard-Gen-0.6B,15,authority-subversion_virtue,0.0938973914601122,0.0002696230036711,0.0435065807543557,0.1438116553501567,0.1784418424178009,3.318603532954566e-12,1501
Guard-Gen-0.6B,15,care-harm_vice,0.2120772563931547,2.8811460839576428e-21,0.1692806415997798,0.2540755976919234,0.2446464463803812,5.731881406985042e-28,1950
Guard-Gen-0.6B,15,care-harm_virtue,-0.0750562245343363,0.0016221749299,-0.1213430052061935,-0.0284437350776059,0.0622430472842232,0.0089839867251311,1761
Guard-Gen-0.6B,15,fairness-cheating_vice,0.2235604153842919,1.6428067846142358e-23,0.180966054659413,0.265317678791366,0.273926603113495,6.644092368600189e-35,1950
Guard-Gen-0.6B,15,fairness-cheating_virtue,-0.0639698436280561,0.0096953763782556,-0.1121160751571089,-0.0155239683431912,0.0225082567013228,0.3632103108912583,1634
Guard-Gen-0.6B,15,loyalty-betrayal_vice,0.2177438168135794,2.3344701858748175e-22,0.1750455043269398,0.2596246127982679,0.3030404821863407,1.0630986363794053e-42,1950
Guard-Gen-0.6B,15,loyalty-betrayal_virtue,-0.0622614854945729,0.0101262294640931,-0.1094114236646155,-0.014831993210348,-0.0130878993066383,0.5891641423269369,1705
Guard-Gen-0.6B,15,overall,0.1033625292199386,4.307246879714439e-43,0.088738335932403,0.1179421695296755,0.1536149772557616,1.4260295947163011e-93,17635
Guard-Gen-0.6B,15,sanctity-degradation_vice,0.0896756344269816,0.0001076318767256,0.0444048562876443,0.1345788708408365,0.1484285815012638,1.2532015147123906e-10,1860
Guard-Gen-0.6B,15,sanctity-degradation_virtue,-0.0403499875243809,0.1265612158638195,-0.0919064256843537,0.0114222054662821,0.0248374136177916,0.3471144807964369,1435
Guard-Gen-0.6B,16,authority-subversion_vice,0.1886650380149878,1.3529846363853568e-16,0.1447956649386541,0.2317941353131393,0.2434468841189508,6.915328869943836e-27,1889
Guard-Gen-0.6B,16,authority-subversion_virtue,0.0955638237030971,0.0002090606517131,0.0451847960156008,0.1454580012175179,0.1755071888369186,7.532123238779524e-12,1501
Guard-Gen-0.6B,16,care-harm_vice,0.2142107280761994,1.1279550562596898e-21,0.1714507806290663,0.2561651378969823,0.2407583889540811,4.106158919266235e-27,1950
Guard-Gen-0.6B,16,care-harm_virtue,-0.0587935244014803,0.0136018353688539,-0.1052167740077287,-0.0121145811936749,0.0643288889770457,0.0069257131561314,1761
Guard-Gen-0.6B,16,fairness-cheating_vice,0.2246022509524495,1.0131181352000842e-23,0.1820268355714649,0.266337080533787,0.2722696646445082,1.7326553735475372e-34,1950
Guard-Gen-0.6B,16,fairness-cheating_virtue,-0.0625607513218044,0.0114250811330444,-0.110718882864596,-0.0141095240705356,0.0109967006493043,0.6569049953276306,1634
Guard-Gen-0.6B,16,loyalty-betrayal_vice,0.220071067927593,8.146510760741706e-23,0.1774139765404878,0.2619027872961189,0.2989607434670675,1.4955546900371634e-41,1950
Guard-Gen-0.6B,16,loyalty-betrayal_virtue,-0.0622465612440849,0.0101443048699221,-0.1093966206761437,-0.0148170141875486,-0.0190231102782484,0.4324591464002606,1705
Guard-Gen-0.6B,16,overall,0.1064315078043412,1.3455472203065289e-45,0.0918161689971503,0.1210010006431331,0.152333208095982,4.9576403459467495e-92,17635
Guard-Gen-0.6B,16,sanctity-degradation_vice,0.0909842327877227,8.513803217225744e-05,0.0457215407748256,0.1358741083867485,0.143270730757428,5.406362671604876e-10,1860
Guard-Gen-0.6B,16,sanctity-degradation_virtue,-0.040151265661756,0.1284422469387757,-0.0917090590247867,0.0116212233800996,0.0180606731008824,0.4942132403693394,1435
Guard-Gen-0.6B,17,authority-subversion_vice,0.1895593100819312,9.673001770466507e-17,0.145703538820806,0.2326715570064524,0.2419465093379086,1.443920345652269e-26,1889
Guard-Gen-0.6B,17,authority-subversion_virtue,0.0977671912487862,0.0001484161202563,0.0474041797793716,0.1476343863007266,0.1776944027286444,4.094414806809298e-12,1501
Guard-Gen-0.6B,17,care-harm_vice,0.2149363603818527,8.180358223476966e-22,0.1721889787421403,0.2568757389666497,0.2405466375379502,4.566387757079181e-27,1950
Guard-Gen-0.6B,17,care-harm_virtue,-0.0392257020585301,0.0998579939597038,-0.0857807387458106,0.007500255204038,0.0685650477117037,0.0039941015227014,1761
Guard-Gen-0.6B,17,fairness-cheating_vice,0.2249982705010995,8.425297686017032e-24,0.1824300825658348,0.2667245481131468,0.269939297204891,6.595973468822805e-34,1950
Guard-Gen-0.6B,17,fairness-cheating_virtue,-0.0592229006810088,0.0166556166689985,-0.1074084612183245,-0.0107597692268976,0.0175067765059885,0.4794515403411268,1634
Guard-Gen-0.6B,17,loyalty-betrayal_vice,0.2218957795198035,3.5384015399105745e-23,0.1792713537415895,0.2636886937238767,0.2978722811515914,3.0062672483129526e-41,1950
Guard-Gen-0.6B,17,loyalty-betrayal_virtue,-0.0610854972059011,0.0116415658468062,-0.1082449263688855,-0.0136517542671431,-0.0138879306017577,0.5666023222732675,1705
Guard-Gen-0.6B,17,overall,0.1096318026899582,2.73708460745819e-48,0.0950259946957784,0.1241904191919682,0.1523871181100942,4.272943434897762e-92,17635
Guard-Gen-0.6B,17,sanctity-degradation_vice,0.0916392284835956,7.562299856488542e-05,0.0463806429026783,0.1365223589430282,0.1426607844192503,6.404775347609708e-10,1860
Guard-Gen-0.6B,17,sanctity-degradation_virtue,-0.0386854008449053,0.1429951020581439,-0.0902530656581807,0.0130891452973518,0.0219621044425319,0.4057870040494163,1435
Guard-Gen-0.6B,18,authority-subversion_vice,0.1913127569773952,4.985655535966344e-17,0.1474838699446663,0.234391760789813,0.2424066831493269,1.152690800969358e-26,1889
Guard-Gen-0.6B,18,authority-subversion_virtue,0.100455702058155,9.676962868867948e-05,0.0501129070131224,0.1502893195994515,0.1778468528816162,3.922969158787546e-12,1501
Guard-Gen-0.6B,18,care-harm_vice,0.2166677689817413,3.7828369993156013e-22,0.1739505642012578,0.258571098834527,0.2404724939560152,4.7393283833415506e-27,1950
Guard-Gen-0.6B,18,care-harm_virtue,0.0052250179462385,0.8265644605879101,-0.0414973247948169,0.0519245590064592,0.0852929515490237,0.0003393505578315,1761
Guard-Gen-0.6B,18,fairness-cheating_vice,0.2267589876242981,3.6958249462376245e-24,0.1842231065614319,0.2684470795901285,0.2694544173695183,8.696808945919289e-34,1950
Guard-Gen-0.6B,18,fairness-cheating_virtue,-0.0555472371166746,0.0247432131213609,-0.1037617661080282,-0.0070722546647023,0.0197710941665101,0.4244824986785456,1634
Guard-Gen-0.6B,18,loyalty-betrayal_vice,0.2249555693983734,8.594621582320222e-24,0.1823866014695715,0.266682769781656,0.2976677726427182,3.426523688722941e-41,1950
Guard-Gen-0.6B,18,loyalty-betrayal_virtue,-0.0604052220188147,0.0126070776995408,-0.1075700821524614,-0.0129690805370496,-0.0139089753968579,0.5660144650897433,1705
Guard-Gen-0.6B,18,overall,0.1142177649033187,2.7484407200487002e-52,0.0996261438736994,0.1287602714678182,0.1532061310009344,4.4378397370938085e-93,17635
Guard-Gen-0.6B,18,sanctity-degradation_vice,0.0935503558596916,5.327713420652482e-05,0.0483039771657818,0.1384135858726591,0.1435096890184795,5.058086729678134e-10,1860
Guard-Gen-0.6B,18,sanctity-degradation_virtue,-0.0379043215391273,0.1512492019225748,-0.0894771562768392,0.013871229592902,0.0205815517064209,0.4359438018153911,1435
Guard-Gen-0.6B,19,authority-subversion_vice,0.1937122664875979,1.9921451980330945e-17,0.1499206296069228,0.236745341567465,0.2430365971584736,8.461799239235287e-27,1889
Guard-Gen-0.6B,19,authority-subversion_virtue,0.1042402502005661,5.205225948350591e-05,0.0539271687608742,0.1540253839209561,0.1776112006839494,4.1910572787683806e-12,1501
Guard-Gen-0.6B,19,care-harm_vice,0.2181608062583587,1.9348695921790712e-22,0.1754698432994361,0.2600328431330259,0.2405727841011332,4.506904182386771e-27,1950
Guard-Gen-0.6B,19,care-harm_virtue,0.0867578046427131,0.0002673738744046,0.0402085413550958,0.1329312951390479,0.106671288828897,7.256972264221211e-06,1761
Guard-Gen-0.6B,19,fairness-cheating_vice,0.2287227891360656,1.462087118788308e-24,0.1862232753090795,0.270367976606455,0.2696338841241065,7.851335887474138e-34,1950
Guard-Gen-0.6B,19,fairness-cheating_virtue,-0.0495082265823796,0.0453972375456363,-0.0977675341004172,-0.0010166343206023,0.0221311360308474,0.371307650556605,1634
Guard-Gen-0.6B,19,loyalty-betrayal_vice,0.2291050098888369,1.219400899888436e-24,0.1866126152876262,0.2707418081817396,0.2987504653865481,1.711921902383585e-41,1950
Guard-Gen-0.6B,19,loyalty-betrayal_virtue,-0.0594033027977801,0.0141580653333596,-0.1065760825936076,-0.0119637092287096,-0.0096749900700613,0.6897365453201135,1705
Guard-Gen-0.6B,19,overall,0.1200867590025841,1.1991191942172397e-57,0.1055142041410591,0.1346077476215356,0.1546137080298185,8.789292779644265e-95,17635
Guard-Gen-0.6B,19,sanctity-degradation_vice,0.0952393567920327,3.887785275225053e-05,0.0500040455529724,0.1400847270286579,0.1460944368436098,2.4440458125530007e-10,1860
Guard-Gen-0.6B,19,sanctity-degradation_virtue,-0.0361222675777695,0.171432389339752,-0.0877066632752626,0.0156553393508682,0.0216099471984298,0.4133588583839366,1435
Guard-Gen-0.6B,20,authority-subversion_vice,0.1961368095814118,7.78857566543593e-18,0.1523833519582643,0.239122963885696,0.2434124980938128,7.03339553176757e-27,1889
Guard-Gen-0.6B,20,authority-subversion_virtue,0.1084898033272842,2.5297561371752986e-05,0.0582118370238568,0.158218800024835,0.1788577592781295,2.951317510288265e-12,1501
Guard-Gen-0.6B,20,care-harm_vice,0.2199274599207211,8.696354939902295e-23,0.1772678105910087,0.261762221161782,0.2397974680052516,6.644217438562705e-27,1950
Guard-Gen-0.6B,20,care-harm_virtue,0.1500553694897949,2.4778900739814486e-10,0.1040726438147865,0.1953979578110135,0.135438040040848,1.1577634275676341e-08,1761
